logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene
2.798727834587129,4.867521829216921,10.407326946964837,2.1412334830180843e-10,2.6015986818669725e-7,13.862156642364553,NTRK2
-1.6985107398704864,6.895650373316704,-10.394640134982371,2.1937759834718336e-10,2.607493519485272e-7,13.83908272427918,CDV3
-1.6807333002649862,10.728250643896397,-10.380797880943335,2.2526252078369215e-10,2.6204741114570997e-7,13.813882828872252,IFITM1
1.329415173757046,4.913050722150757,10.316846237651353,2.5464412016657206e-10,2.841360667368842e-7,13.697125463044166,EIF3B
-2.2164732804997787,7.507631346120271,-10.303601952384264,2.612084848674766e-10,2.856314782025857e-7,13.672876615847894,EPSTI1
-1.7804657810709843,7.995536402991839,-10.290498532887707,2.678751259266872e-10,2.8717789235375726e-7,13.648862476757142,LYN
-3.3223010324988698,7.100916915821795,-10.25245985909204,2.8824158159344215e-10,3.030693937234894e-7,13.579019532095106,KYNU
0.8420725169847527,4.605144172429832,10.232133992188643,2.997733519958937e-10,3.075839706931677e-7,13.541619185598531,OXR1
2.151176288968175,9.346608880249766,10.220626341538509,3.065123375804565e-10,3.075839706931677e-7,13.52041995924596,IL1R2
-1.3489550032137183,6.747174973241664,-10.200322946928416,3.1878624194071067e-10,3.075839706931677e-7,13.482973704806522,CASP10
-1.6744913177804222,9.10506614006546,-10.198493450760926,3.1991685616394845e-10,3.075839706931677e-7,13.47959676399536,FKBP11
1.4294953696994002,5.026940027496933,10.164887313467425,3.414381251566224e-10,3.1817863223367693e-7,13.417484909639438,PCSK7
-1.4063224699416956,8.968381240338859,-10.109518661853743,3.802134742447326e-10,3.37131777824291e-7,13.314816881696704,BACE2
-1.9208924359850652,8.14149360878063,-10.106708780040849,3.822984952008421e-10,3.37131777824291e-7,13.30959551728565,TPK1
-1.2507484546739986,8.552908540450664,-10.016585733044163,4.558303231216641e-10,3.955956018520156e-7,13.141556904900593,TNFSF13
-2.0876664831913754,7.606843471716221,-9.973425228513717,4.960730892517258e-10,4.2379368991934547e-7,13.06068918166276,ZC3H12A
-0.9099791347096318,9.84294622134892,-9.94350460523747,5.261089435067069e-10,4.4253856132660305e-7,13.004478544482097,CD47
-4.17116060145229,8.119467161353791,-9.843059349722399,6.414074541405663e-10,5.313477659869009e-7,12.814876049382917,CXCL8
-3.8811468185697953,6.954648550231493,-9.800922376616558,6.972652477275281e-10,5.540330676943563e-7,12.734923155453462,TCN1
1.2648933421633122,4.150085974179982,9.799532307040181,6.99191251411259e-10,5.540330676943563e-7,12.732281381865935,SNAP23
-2.001129757317388,7.742637477742972,-9.740001856332924,7.870422202917754e-10,6.060779351331383e-7,12.618894887520664,SAMD9L
0.812774507952116,5.203349150027271,9.706606787881453,8.412358477380897e-10,6.388134718761119e-7,12.555072679264054,TRIM3
1.409896030320871,4.3601290039421405,9.677147109951429,8.922366543954486e-10,6.682608093023445e-7,12.498642787266903,NSF
1.3485802416179222,9.629286557921983,9.665652153005087,9.129923878696496e-10,6.684152721466133e-7,12.476591479989363,EDIL3
1.3563356456744513,5.692797548436007,9.663521819717783,9.168933774301966e-10,6.684152721466133e-7,12.472502741579188,FOXP1
-1.446250555734812,8.98342396258141,-9.653880508304004,9.347643531159423e-10,6.724768553501861e-7,12.453990311595685,CARD16
-2.0612065496647407,5.9550500659618715,-9.626473393906487,9.87554293548052e-10,6.922375769197402e-7,12.401294700775608,SOCS1
-1.3969469233082616,6.720858707773384,-9.612661793386405,1.0153132939123476e-9,7.026867638564254e-7,12.374699438682196,JAK2
1.155614890027735,3.8601097815406606,9.579112764522977,1.0861435887039697e-9,7.231918329212537e-7,12.309987297944122,NPTN-IT1
1.2484759337760902,4.252720099012492,9.57616615733168,1.09260325233556e-9,7.231918329212537e-7,12.304296120197364,ARGLU1
-4.280985655870566,7.468919726939102,-9.573786240302459,1.097849513168067e-9,7.231918329212537e-7,12.299698580398328,CHI3L1
-4.168724793914486,6.247812540312269,-9.560193507562389,1.128315158349699e-9,7.344122771758309e-7,12.273424855207711,TNIP3
0.8751580743572465,5.459626603862354,9.517804634331672,1.2290435816802594e-9,7.905642097455081e-7,12.191324169915877,BCAP29
-1.2594494930584403,6.730119853302602,-9.497949009866097,1.2793721632675175e-9,8.133682910075758e-7,12.152780241581478,GK
-3.1161409359202326,8.86825585272158,-9.479554186084975,1.327894730342894e-9,8.272148730175325e-7,12.117022639485455,S100A9
-1.5833407803815236,5.981734001579751,-9.437057652944294,1.4473862393881038e-9,8.89166771219602e-7,12.034231979695974,JAK1
-1.5413930015263713,5.248361100650851,-9.409373205800177,1.5311444847928895e-9,9.001647817854971e-7,11.980161119119202,INPP4B
-1.2440611971401543,8.44035355515784,-9.354902979084004,1.7108461974498226e-9,9.785983301141742e-7,11.873459134734293,GLG1
-2.234581797941223,6.080723163895264,-9.352786538951518,1.7182522119974526e-9,9.785983301141742e-7,11.869304777872877,NCF2
-0.7497522526292473,6.626098209074147,-9.308094015569779,1.8826051639598053e-9,1.059333535372972e-6,11.781430053946075,CDK5
-0.897232382051369,11.57505239900383,-9.278142869611687,2.0017438635527614e-9,1.078764358609138e-6,11.72238176843246,SOD1
1.241570016785297,5.0975072479321515,9.275961215337265,2.010720056832093e-9,1.078764358609138e-6,11.718075702151275,LRPPRC
0.8884207588963298,7.260364254949471,9.248461834958576,2.127487214489769e-9,1.1293239170119234e-6,11.663740632391356,MINDY1
-1.70691372202998,9.03213253575348,-9.239651049098514,2.166359986064229e-9,1.138901271519824e-6,11.646309026088364,PSMB9
-3.3064670741653313,7.061823062951179,-9.214236540386263,2.2826408457099574e-9,1.155586928140666e-6,11.595966247964245,VNN1
-3.4674143079366155,7.011017329364248,-9.20401598406642,2.3311998649927437e-9,1.162647473359465e-6,11.575694825193146,C4BPA
-2.2221734419562935,5.799413482682304,-9.201038490830634,2.3455455697062346e-9,1.162647473359465e-6,11.569786482695093,HKDC1
-1.112881526574423,6.837664109869771,-9.197978882152869,2.3603817017448674e-9,1.162647473359465e-6,11.563713883683729,GALNT2
-2.3571118749678766,7.012389726405674,-9.18377350400498,2.4305413381541117e-9,1.1819237659455723e-6,11.53550214590194,NOS2
-0.917619361496973,8.765935060579427,-9.173993478487727,2.4800904526481794e-9,1.1879652102048618e-6,11.516062442732068,SORD
-1.8921593044976461,11.031835639963763,-9.170373732843913,2.4986922574039163e-9,1.1879652102048618e-6,11.508864045973063,IGKC
0.8841725810748935,5.981141259590703,9.151382177776684,2.5986725786745204e-9,1.2201697704473831e-6,11.471066005616517,CREBZF
-1.843413811416541,7.15396932196494,-9.137418911513416,2.674804504423726e-9,1.2393638667742986e-6,11.443242805154274,PRRC2C
-1.915435700441952,6.8758553911355635,-9.129432963115526,2.7193756613438656e-9,1.2494274309577802e-6,11.427317530404661,TMC5
-1.29914423976604,6.689768511135468,-9.11195661019648,2.819604286654389e-9,1.284682203106906e-6,11.392435165634183,COX15
-3.9830401462175997,9.955219560619158,-9.09602486174783,2.914290572419215e-9,1.3085392475033176e-6,11.360597876762789,DMBT1
0.9493883943652675,5.0132381605069165,9.080310928230656,3.010893971891376e-9,1.3275857089771046e-6,11.329160416613163,ROR1
1.3506556852144218,4.324425042152267,9.068114691035236,3.088142053080085e-9,1.350753334017229e-6,11.304736224336107,MRPS25
-2.025300527769823,5.932603988035377,-9.062490291237719,3.1244507295234965e-9,1.3557884415610887e-6,11.293465648410926,DAPP1
-1.5215695060043828,6.367019204616309,-9.052054852614175,3.1929868262938325e-9,1.3746185411623251e-6,11.272542410153683,DNAJC3
-1.4021513862480317,7.9548683280430055,-9.045077660654295,3.2396726639789965e-9,1.3838211164300909e-6,11.258544347146362,APOL6
1.2819924909934528,7.802161240656419,9.040391062079893,3.27142595446856e-9,1.3865520469811512e-6,11.249137908744473,GLS
-1.1020526992343385,6.73505024760863,-9.020891402934977,3.407023545925672e-9,1.4219771936907336e-6,11.209966608089104,RIT1
-1.4342601629377185,7.52536980090553,-9.008397760613128,3.496933219425308e-9,1.4428523707457731e-6,11.184840582655237,HGD
-1.3669228512277032,8.171444286080598,-9.006634307354235,3.5098192100445877e-9,1.4428523707457731e-6,11.18129229681725,BNIP3L
1.343119472926106,5.395119277416546,8.997057658047066,3.5806571968868407e-9,1.458435558471614e-6,11.162015134225154,TAF1D
-2.2730626948677637,9.418567651435493,-8.994333503054639,3.601075453016331e-9,1.458435558471614e-6,11.156529195138031,IGHG1
1.8690346819864234,4.029933338012033,8.987940100438548,3.649468034888117e-9,1.4671666529963808e-6,11.14364991002422,TSLP
-1.1439761278653249,8.049670888531892,-8.9770135617868565,3.733728932215159e-9,1.4872669909014851e-6,11.121625250888659,IFI35
1.224720145595792,8.275609209726891,8.9744393709823,3.753870045622404e-9,1.4872669909014851e-6,11.116433960991042,AUTS2
-0.8557169545082015,5.230828406065861,-8.970268602669291,3.786741025873696e-9,1.4894968747456427e-6,11.108020891290849,PDK3
-2.787609235346225,8.133164659326319,-8.949416441534963,3.955585254219625e-9,1.5447973126746999e-6,11.065921605532957,CXCL2
-0.9796190793534381,5.998798621844352,-8.915339281034415,4.248392175155985e-9,1.6357805787088272e-6,10.996987852530854,ITCH
1.1346335958030984,4.612011829493781,8.905811224416123,4.334190181724153e-9,1.6571457915088675e-6,10.977684056258411,VSTM2A
2.5010489827903237,5.895948445416491,8.89554952969529,4.428592354012081e-9,1.6661765692341799e-6,10.956879364372583,ABCA8
-1.3397179931166292,5.790024122159464,-8.884418727880162,4.533386788300382e-9,1.685326424425255e-6,10.934295570978538,SLC6A20
-1.5328484134081073,5.978377316090074,-8.881423749996292,4.562017573204165e-9,1.685326424425255e-6,10.928215891140987,RTEL1-TNFRSF6B
0.48775187123646013,3.3974748030771087,8.864730656515404,4.725043368365791e-9,1.7222783077693308e-6,10.894306049628788,HBS1L
-1.1389356798219064,7.0826387319940105,-8.86123468998277,4.759938197836523e-9,1.7235074236206086e-6,10.887199389265572,SRPRA
0.9691497962890487,8.526891038732582,8.844865849195681,4.926887539543289e-9,1.7449654972980958e-6,10.853901211098307,HNRNPA3
-1.726066959669465,8.606417896859508,-8.839365654933646,4.98432887063541e-9,1.7469114166794298e-6,10.842703858852119,UBE2L6
0.8041700842300599,4.197093501006143,8.823623819840524,5.152570118498148e-9,1.794374339037492e-6,10.810632477103013,ACSL6
-2.669331429142133,7.318219965032758,-8.78793494891014,5.555998390711315e-9,1.8867963479014977e-6,10.737790573164048,SOCS3
1.584681840083804,5.936469817996227,8.778364066911658,5.669621583938992e-9,1.9134972845794098e-6,10.718225054446027,MMP28
0.6353305160392502,9.676301746181885,8.735702179547065,6.205941607434759e-9,2.044035285460816e-6,10.630852328820914,SET
-2.1197968151497424,9.763621620756014,-8.73271817145311,6.245355976363034e-9,2.0446996287883166e-6,10.624731209962146,ADM
0.7752943208129937,4.321303694236301,8.713068555702566,6.511415426007892e-9,2.1191168953391754e-6,10.584391831977872,ARHGEF40
-1.9035299915423023,6.884933074121091,-8.692044368340648,6.8090348253299465e-9,2.189905759264205e-6,10.541169065816057,CD38
0.9867308898024088,4.0198510394224805,8.681285031083068,6.9667254694636175e-9,2.227518801420604e-6,10.519024792056353,RBM15
-1.5305945199740911,8.590989699274903,-8.66377040554412,7.231508134168707e-9,2.285449174772682e-6,10.48294153663214,GBP2
1.080802935338074,5.6546466247977705,8.655222190531882,7.364477794084045e-9,2.3140966861583054e-6,10.46531465986223,RBM26
-2.162843575700837,7.331851633569313,-8.649743910058213,7.451014415041543e-9,2.317896949181374e-6,10.45401262369181,ACE2
-1.7279189001406117,4.644151786957553,-8.649093353312498,7.46136009247228e-9,2.317896949181374e-6,10.452670197437392,CLEC7A
-2.142746859721674,7.579332140984738,-8.625468614431236,7.847250946817344e-9,2.383602475095768e-6,10.403879191634779,XDH
0.7145283904271791,5.9756696797385045,8.60926608618098,8.12372875187078e-9,2.4404663159809608e-6,10.37037046754671,CNTFR
-1.9833351283999932,5.55662459429509,-8.604504223432421,8.20687573380908e-9,2.4459270246445734e-6,10.360515192389947,LPGAT1
-0.6213316359092298,7.816256765974103,-8.593891369602993,8.395352408098469e-9,2.4638004658272025e-6,10.338538807459983,MRPL28
-1.3184709512721398,7.645718495004344,-8.59214915903867,8.426715813620245e-9,2.4638004658272025e-6,10.334929605208757,FUT8
-0.675617584719765,7.807089069946785,-8.583554586042428,8.5832095579078e-9,2.4962073541415372e-6,10.317118500058982,CSNK1D
-1.7595263926357978,8.537276664697758,-8.574435458954456,8.75252717255018e-9,2.5256560379303402e-6,10.298208696323364,DDIT4
-1.1966777900866301,7.9536497721393635,-8.54660910542902,9.29074615964878e-9,2.6319769237243366e-6,10.240432777512805,CFLAR
0.7711661632499665,6.890155636816946,8.543835913477567,9.346219010772514e-9,2.6340439402782845e-6,10.234668682095805,C16orf72
-0.846274273085311,5.429146223993194,-8.534785022491862,9.529648756294656e-9,2.6638019047420516e-6,10.215848645860746,DUSP10
-0.47215113966453615,10.343768291833165,-8.533828527600772,9.549248712015402e-9,2.6638019047420516e-6,10.213859061853103,AKR1A1
0.8752314757870847,4.630093047521293,8.525312841881226,9.725586112020664e-9,2.6985245686980194e-6,10.196139961646722,PIAS2
-2.749526516023953,6.343344641871894,-8.523077128884191,9.772434652075132e-9,2.6985245686980194e-6,10.19148624772411,MNDA
-0.6986634337884396,8.976343300496273,-8.51440438948743,9.956376728131805e-9,2.7355019980432484e-6,10.173426826706422,PAIP2
-1.1888975102165702,6.074318352807495,-8.508096673237182,1.0092392819210791e-8,2.75900788695175e-6,10.160285335327917,BTN3A1
0.8797191361959005,3.297366336326503,8.497834073465544,1.0317788471032901e-8,2.8065924609638004e-6,10.138891993692209,PATJ
-1.019194815068741,6.892421660221978,-8.49159099091553,1.0457431096693134e-8,2.8209229334145943e-6,10.125870286239234,NBN
-1.910233739504128,5.591478488102234,-8.474754679097314,1.0843791384633192e-8,2.878079096868057e-6,10.09072542496859,CLDN1
1.3689829000660971,8.630484649513406,8.461721764069717,1.1152934099617953e-8,2.945829332833872e-6,10.063491900504612,HES1
-1.460749300710959,6.405077659626762,-8.446159468387444,1.1533980972305751e-8,2.999157183864168e-6,10.030940936553066,SEC14L1
-0.719181684001728,6.193527481902786,-8.44387700375133,1.1590983317633438e-8,2.999157183864168e-6,10.026163872442432,PDCL
1.217779723383451,6.25723618937235,8.442356978485568,1.1629105129935137e-8,2.999157183864168e-6,10.02298213268963,CRYZL1
-1.975709530851793,10.263297957554808,-8.435811616742727,1.179473991223755e-8,3.00819803989629e-6,10.00927748019873,IGLJ3
0.4953231544720804,9.656694572118779,8.434460982067632,1.1829219544173797e-8,3.00819803989629e-6,10.00644875843538,MBNL1
-0.7582395624409575,8.327263827557754,-8.423644251002912,1.2109120909840888e-8,3.0458808141367962e-6,9.983785096682091,LEPROTL1
0.9774473164419328,3.8138117936495712,8.399390006907293,1.2761773408050237e-8,3.164073408219897e-6,9.932905329178759,GTF3C2-AS1
0.811573353934727,7.775337641689085,8.394878257351131,1.2887115256553546e-8,3.1738875074417348e-6,9.923431378493511,ATP6
-1.4923552579037507,7.485658055546874,-8.373581946443974,1.3496068963294923e-8,3.308957715552242e-6,9.878672952311348,LPCAT1
-2.383314152415789,5.8201945671950455,-8.333212507022674,1.4732928934079043e-8,3.5485589844527388e-6,9.79364926950474,GZMB
-1.369688127519372,7.275824059952257,-8.31337870996268,1.5382731396204147e-8,3.6409127233223454e-6,9.751790536631283,SP110
1.3094436078952185,6.245498766705292,8.307682691166296,1.5574740018138657e-8,3.670469441774703e-6,9.739758761501541,SCAF11
-0.9628597951446425,6.061275603560692,-8.29252839654983,1.6097669824994063e-8,3.7612824687245747e-6,9.70772539966299,ABCC1
-1.522915803900318,5.3777328364820445,-8.279592632370946,1.6558312860666368e-8,3.836126083292092e-6,9.680355442821792,CYSLTR1
-1.220505006173302,6.652156946402258,-8.274810072251752,1.6732032151052713e-8,3.842654548682022e-6,9.670230230428924,SLC25A37
0.8194255061202402,3.6844701586346154,8.274598046364444,1.6739776902515e-8,3.842654548682022e-6,9.669781271797948,EIF3M
-1.2565661658494438,8.285087101670433,-8.2730253740074,1.6797337670507605e-8,3.842654548682022e-6,9.666450981964836,TMED4
1.338215247873526,5.291582282749458,8.267412659780728,1.700443053761709e-8,3.873821831850893e-6,9.65456260005934,PTN
-1.848591887660863,9.166941637875997,-8.262792059351593,1.717688611517291e-8,3.89687239978041e-6,9.644772227928158,STOM
-1.7415937161098922,7.595771463110203,-8.260779951341219,1.7252545355648934e-8,3.8978632947111795e-6,9.640507906893596,STAT1
-1.1331280159430666,6.454484309505693,-8.24243124672114,1.7958500521135418e-8,4.040662617255469e-6,9.601594064171046,RNF115
-1.546845364580319,9.02404127549419,-8.231538549176985,1.839157028083327e-8,4.104322877977792e-6,9.578469969533575,BHLHE40
1.3815275333404586,3.968939742637302,8.228292779203297,1.852267989402798e-8,4.110920229741933e-6,9.571576227313834,OR51E2
-1.2762015186014803,5.636422061141055,-8.22708997028454,1.8571509771307866e-8,4.110920229741933e-6,9.569021177543672,SP100
0.6052999115472972,3.7185617592899147,8.207490169872553,1.9386105308123742e-8,4.2382678806776985e-6,9.527357256273305,SNX5
-1.6735891716199074,5.454920339118232,-8.201207564052238,1.9654920607441308e-8,4.255988540044839e-6,9.513990427398209,ENC1
1.3309416702340444,6.758295792957192,8.200303422524076,1.9693920450504695e-8,4.255988540044839e-6,9.512066314915934,CAPN13
-0.9679018176058101,6.258463854048392,-8.195745605382527,1.9891734810592804e-8,4.260160471297384e-6,9.502364989602729,SAV1
-2.194306566081173,6.296192186533032,-8.19570240229802,1.9893619611012868e-8,4.260160471297384e-6,9.502273017437261,C2CD4A
-0.4162584237883742,12.86639086941262,-8.194481047737908,1.994697906999781e-8,4.260160471297384e-6,9.499672846130647,GAPDH
-2.0405183933419178,8.04711156773681,-8.165720927584758,2.1246904815676295e-8,4.52013432216771e-6,9.438382750635519,DERL3
-1.4028405756970272,7.188318314161233,-8.151970929026742,2.189884353814955e-8,4.6407723660787855e-6,9.409038410489458,CD44
-1.0708844860078752,9.409826333008912,-8.14392844271488,2.228966123275717e-8,4.686451695262562e-6,9.391862075848397,PSMB10
0.6235377289576123,7.699501172739077,8.14226187767703,2.237153895680894e-8,4.686451695262562e-6,9.38830163138044,WDR77
-2.606642697400556,5.986526395697146,-8.12918183112263,2.3024984417367614e-8,4.751168047732471e-6,9.360343607454023,CD274
-1.8119087672800056,7.047752151672287,-8.129121045987631,2.3028066440770095e-8,4.751168047732471e-6,9.360213624544347,STS
-0.5140800691471883,7.0226260334401145,-8.126719986266886,2.315014842381467e-8,4.758399868691981e-6,9.355078774928192,DNAJB12
-1.4484736063706523,8.608606890030915,-8.11760115545264,2.361988680938457e-8,4.836768956191391e-6,9.335569916777107,H4C3
-0.9567475154248468,7.075986526980073,-8.10976493346441,2.403137440067137e-8,4.866353316135952e-6,9.318795538773635,RABGAP1L
-1.1428703629730759,12.112759104391177,-8.108075419932012,2.4121053406725516e-8,4.866489280489732e-6,9.315177776209143,CEACAM6
-0.6114246681709652,9.461244281757452,-8.095209852448198,2.4815332477078818e-8,4.969883894447929e-6,9.28761524315613,SDC1
1.3289252313642494,4.228405304728243,8.092950427126643,2.4939363945088465e-8,4.976495341962452e-6,9.282772313937055,DST
-1.0278022210005862,6.644315664581502,-8.09105892655643,2.504368782757141e-8,4.97914047989988e-6,9.278717443869134,SLC31A2
-1.282768110915426,8.728164275637218,-8.077445999689326,2.5807842295091483e-8,5.0878175221404275e-6,9.249519838412622,TAP1
0.838550119483731,6.817117202657988,8.076366244325884,2.5869469979973275e-8,5.0878175221404275e-6,9.247202793657094,ZNF600
-0.7294725720496444,8.469586778930426,-8.072193450479585,2.610905926521388e-8,5.116533388263688e-6,9.238246832358817,RNF114
-3.0087634095771243,6.579983260382535,-8.056750361351845,2.7015763851720205e-8,5.275310316402865e-6,9.205080002785424,ADGRG7
-0.8360312276072319,7.53091798144278,-8.051229690511938,2.7347691976564864e-8,5.304759861031132e-6,9.193215066386635,PLPP5
-2.157665928783275,8.195815456510324,-8.046122322606736,2.765850098735923e-8,5.327161397722916e-6,9.182234503723963,ISG15
0.8169715598791054,4.173490187958146,8.043747739307445,2.7804239730526608e-8,5.334023885145763e-6,9.177128005893392,RDH5
-1.4565327334264282,11.023576910836622,-8.032494057017315,2.8505731916494385e-8,5.449478645224932e-6,9.152916180119629,SERPINA1
-0.7042276309908617,7.467200220152456,-8.02909272705332,2.8721310069316348e-8,5.468104551011927e-6,9.14559479045804,SHMT2
0.5572781126049158,4.370402798823519,8.014995921899034,2.963277885627332e-8,5.586800634368082e-6,9.115233640392976,BTBD7
-1.8050294432944405,6.2567574188723345,-8.010691902444886,2.9916947312389e-8,5.6069624262333336e-6,9.10595814025466,ENTPD1
0.5802430034541906,3.506275300028965,8.0102720070223,2.994481990782137e-8,5.6069624262333336e-6,9.105053090625495,MYO9A
-1.3991068300400373,7.247554708608179,-8.002269224000225,3.048117202210792e-8,5.676084045354218e-6,9.087798933280238,RNF213
-1.0159570508587406,8.290647862029541,-8.001671818962297,3.0521604194497307e-8,5.676084045354218e-6,9.086510548565856,SPCS3
1.770107742226282,3.9162161176204533,7.9983505573280445,3.0747392587168364e-8,5.69869047357095e-6,9.079346867535733,MAMDC2
-0.6840863626184515,6.672540685365437,-7.988864609282075,3.140176729624587e-8,5.800309550412983e-6,9.05887778533983,AKIP1
-1.2081764254412715,9.067885223071045,-7.9828225318373285,3.182601199730078e-8,5.85887948132128e-6,9.04583328543116,CTSC
0.9145545012529901,6.405080189060503,7.977067226449449,3.2235595584855675e-8,5.914366404704644e-6,9.033403053802626,FUBP1
-1.5056341950097112,6.641890930593373,-7.965864627280384,3.3048437637757843e-8,6.034436647902204e-6,9.009194245999286,ACSL1
-2.2695517595025994,10.64748211575054,-7.946411285981818,3.451030927823521e-8,6.227231550453828e-6,8.967112966072143,CD55
0.8208827955070244,3.877414101634001,7.944136129938104,3.468556566029712e-8,6.22756868098413e-6,8.962187838410806,RIMBP2
-0.7987257328458242,6.968745973632914,-7.936749632762637,3.5260877259019794e-8,6.2922830101741846e-6,8.946192874639959,AGTRAP
-0.6941829520319507,7.565595018139405,-7.935855824572936,3.533115471647873e-8,6.2922830101741846e-6,8.944256864467636,CYB561
-2.0209564782301896,7.558417127707346,-7.913261693556443,3.7156256635427846e-8,6.574492982336626e-6,8.895279545161983,VWF
-0.9380197283192384,10.233349961816543,-7.910872534948607,3.7354824576401384e-8,6.588306560370148e-6,8.89009630409121,GLRX
-0.7388557076758859,5.919245016876619,-7.897522892212311,3.848456949687116e-8,6.717082323555836e-6,8.861119482566613,H2BC10
-1.4352207010991598,4.8403054714948865,-7.896455688601817,3.857638499490686e-8,6.717082323555836e-6,8.858801906237288,CEP128
0.7838869310522769,6.0187101385637245,7.888432920037687,3.9273853592023264e-8,6.795299643923461e-6,8.841374184950181,ARTN
-1.6686299811106968,6.88231339642206,-7.886576872531596,3.9437047186345226e-8,6.795299643923461e-6,8.837341018075987,FERMT1
1.1645678652696874,3.6568983729590285,7.885605526651073,3.952273043928049e-8,6.795299643923461e-6,8.83523010048461,REV3L
0.7719833961479301,6.885975676693283,7.8834282559479725,3.9715484366756284e-8,6.807034820540438e-6,8.830497992503998,UBE2G2
0.8330210326358927,6.255652572120535,7.876149500226145,4.036690834396604e-8,6.8970647303323225e-6,8.814673347281866,FBRSL1
